Site ID,Screening Flag,Location,Field Sample ID,Date Sampled,Parameter,Result,Units,Lab Qualifier,Validation Qualifier,Detect?,Matrix,Purpose,Type,Time,Program,Event,Analysis Type,Filtered,Leached,Result Type Code,Analytical Method,Start Depth,End Depth,Depth Units,Excavated Flag,Use Flag
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Carbonate,2,mg/L,U,U,N,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SM:A2320B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Carbonate,2,mg/L,U,U,N,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SM:A2320B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Carbonate,2,mg/L,U,U,N,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SM:A2320B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Chloride,4.3,mg/L,,NQ,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,EPA:300.0,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Chloride,4.3,mg/L,,NQ,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,EPA:300.0,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377382,10/6/2025,Chloride,3.9,mg/L,,NQ,Y,W,REG,WG,23:23,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Chloride,3.8,mg/L,,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Chloride,4.3,mg/L,,NQ,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Chloride,6,mg/L,,NQ,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Chloride,4.2,mg/L,,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,EPA:300.0,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Chloride,4.3,mg/L,,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,EPA:300.0,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Chloride,4.9,mg/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Chloride,4.6,mg/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Chloride,5.1,mg/L,,NQ,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Chloride,5.1,mg/L,,NQ,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Chloride,5.1,mg/L,,NQ,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Chloride,5.1,mg/L,,NQ,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Chromium,33.2,ug/L,,J+,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Chromium,37,ug/L,,J+,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Chromium,16.6,ug/L,,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Chromium,2.2,ug/L,J,J,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Chromium,1.87,ug/L,J,J,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Chromium,41.1,ug/L,,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Chromium,50.8,ug/L,,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Chromium,35.7,ug/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Chromium,50.8,ug/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Chromium,59.2,ug/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Chromium,1.94,ug/L,J,J,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Chromium,73.2,ug/L,,NQ,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Chromium,63.4,ug/L,,NQ,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Chromium,48.8,ug/L,,NQ,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Chromium,72.1,ug/L,,NQ,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Cobalt,1.02,ug/L,J,J,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Cobalt,3.07,ug/L,J,J,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Cobalt,1,ug/L,U,U,N,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Copper,3,ug/L,U,U,N,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Copper,3,ug/L,U,U,N,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Copper,3,ug/L,U,U,N,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Copper,3,ug/L,U,U,N,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Copper,3,ug/L,U,U,N,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Copper,3,ug/L,U,U,N,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Copper,3,ug/L,U,U,N,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Copper,3,ug/L,U,U,N,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Copper,3,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Copper,3,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Copper,20.8,ug/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Copper,3,ug/L,U,U,N,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Copper,3,ug/L,U,U,N,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Copper,3,ug/L,U,U,N,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Copper,3,ug/L,U,U,N,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Fluoride,0.16,mg/L,,NQ,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,EPA:300.0,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Fluoride,0.16,mg/L,,NQ,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,EPA:300.0,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377382,10/6/2025,Fluoride,0.17,mg/L,,NQ,Y,W,REG,WG,23:23,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Fluoride,0.22,mg/L,,NQ,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Fluoride,0.18,mg/L,,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Fluoride,0.28,mg/L,,NQ,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,EPA:300.0,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Fluoride,0.16,mg/L,,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,EPA:300.0,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Fluoride,0.17,mg/L,,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,EPA:300.0,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Fluoride,0.29,mg/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Fluoride,0.17,mg/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Fluoride,0.19,mg/L,,NQ,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Fluoride,0.19,mg/L,,NQ,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Fluoride,0.18,mg/L,,NQ,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Fluoride,0.18,mg/L,,NQ,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,EPA:300.0,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Iron,50.2,ug/L,J,J,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Iron,39.4,ug/L,J,J,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Iron,394,ug/L,,NQ,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Iron,294,ug/L,,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Iron,253,ug/L,,NQ,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Iron,187,ug/L,,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Iron,352,ug/L,,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Iron,80.9,ug/L,J,J,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Iron,17200,ug/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Iron,211,ug/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Iron,694,ug/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Iron,40.5,ug/L,J,J,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Iron,44.9,ug/L,J,J,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Iron,32.6,ug/L,J,J,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Iron,56.7,ug/L,J,J,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Lead,6.59,ug/L,J,J,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Lead,4.77,ug/L,J,J,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Lead,3.3,ug/L,U,U,N,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Lithium,26.5,ug/L,,NQ,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Lithium,26.6,ug/L,,NQ,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Lithium,34.3,ug/L,N,NQ,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Lithium,57.5,ug/L,N,NQ,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Lithium,27.4,ug/L,N,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Lithium,28.5,ug/L,N,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Lithium,28.4,ug/L,N,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Lithium,38,ug/L,N,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6020B,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Lithium,38.3,ug/L,N,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Lithium,31.9,ug/L,N,J,Y,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6020B,,,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Lithium,30.1,ug/L,N,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Lithium,32.3,ug/L,,NQ,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Lithium,31.8,ug/L,,NQ,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Lithium,32.6,ug/L,,NQ,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Lithium,29.8,ug/L,,NQ,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6020B,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377503,10/9/2025,Magnesium,3.94,mg/L,,NQ,Y,W,REG,WG,12:14,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377501,10/9/2025,Magnesium,3.91,mg/L,,NQ,Y,W,REG,WG,11:28,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,958,968,,N,Y
NMED,N,SIMR-3,SANI-26-377378,10/6/2025,Magnesium,3.86,mg/L,,NQ,Y,W,REG,WG,18:26,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377380,10/6/2025,Magnesium,3.79,mg/L,,NQ,Y,W,REG,WG,21:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377376,10/6/2025,Magnesium,3.74,mg/L,,NQ,Y,W,REG,WG,17:54,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,972,982,,N,Y
NMED,N,SIMR-3,SANI-26-377374,10/5/2025,Magnesium,3.91,mg/L,,NQ,Y,W,REG,WG,7:03,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377372,10/5/2025,Magnesium,4.04,mg/L,,NQ,Y,W,REG,WG,6:01,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,998,1008,,N,Y
NMED,N,SIMR-3,SANI-26-377384,10/3/2025,Magnesium,4.92,mg/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,N,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377370,10/3/2025,Magnesium,4.06,mg/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377385,10/3/2025,Magnesium,3.73,mg/L,,NQ,Y,W,REG,WG,22:38,GW-Other,,INIT,N,N,TRG,SW-846:6010D,,,,N,Y
NMED,N,SIMR-3,SANI-26-377368,10/3/2025,Magnesium,3.87,mg/L,,NQ,Y,W,REG,WG,17:34,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1018,1028,,N,Y
NMED,N,SIMR-3,SANI-26-377261,10/2/2025,Magnesium,4.13,mg/L,,NQ,Y,W,REG,WG,14:12,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377255,10/2/2025,Magnesium,3.99,mg/L,,NQ,Y,W,REG,WG,11:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377259,10/2/2025,Magnesium,4.18,mg/L,,NQ,Y,W,REG,WG,13:10,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
NMED,N,SIMR-3,SANI-26-377257,10/2/2025,Magnesium,4.07,mg/L,,NQ,Y,W,REG,WG,12:05,GW-Other,,INIT,Y,N,TRG,SW-846:6010D,1044,1054,,N,Y
